id,title,popularity,date,vote_count,vote_average,overview,poster_path
4174,白い恐怖,12.546,1945-11-08,532,7.5,自分が殺人を犯したという強迫観念にさいなまれる医学博士に、彼を愛する女医が精神分析を試みる。サルバドール・ダリが担当した悪夢のシーンも話題となった、ヒッチコック監督のサスペンス。,/qzqt6aZrCMicCZbCoKa6JNv0aJq.jpg
649,昼顔,12.874,1967-05-24,502,7.5,若い外科医の妻セブリーヌは、外見は貞淑な女性だったが、内面には激しい情欲が渦巻いていた。淫らな妄想に駆られたあげく、彼女は、昼間だけの娼婦として欲望に身をまかせるようになる……。,/6FkuJLX3NPYRYheNIAxuQS8UHl3.jpg
251516,Kung Fury,9.424,2015-05-22,1420,7.5,,/nbWY6797LUxXRSYwamHp8V0X4dA.jpg
10747,アウトロー,11.942,1976-07-14,684,7.5,アメリカ建国200年記念として製作されたクリント・イーストウッド監督・主演の西部劇。 南北戦争末期。ある日、農夫のジョゼイ・ウェルズは、突然現われたテリルという男が率いる北軍直属の一隊に妻子を殺されてしまう。怒りに燃えるジョゼイは銃を携えてフレッチャーらレジスタンスに加わり、復讐に立ち上がった。しかし、間もなくテリルの策略にはめられ、仲間の多くが殺される。その難を逃れたジョゼイは独り、インディアンの土地をさすらうことに。やがて彼は、その道中でチェロキー族や美しい女性ローラと出会い、共に旅を続けていく。だがその一方、執拗にジョゼイの行方を追うテリルたちの影が徐々に迫っていた…。,/92BZIFPbyCPNhExyFScxA3xF1dy.jpg
532,ウォレスとグルミット　危機一髪!,12.628,1995-04-10,509,7.5,,/hDWdAtzg2E9OkDKpNBChdi0ndUl.jpg
489930,ブラインドスポッティング,15.13,2018-07-20,416,7.5,,/c4UvwoMmQiztTqeUnExDU5hoCdP.jpg
1883,マルコムＸ,12.652,1992-11-18,1022,7.5,才人スパイク・リー監督が、自身も尊敬する、近代アメリカきっての偉大な思想家であり、キング牧師と並ぶ黒人解放運動のリーダー、マルコムＸの生涯を描いた伝記的作品。物語は、マルコムがチンピラだった頃から始まる。若くして窃盗罪で服役し、刑務所の中でイスラム教に改宗、出所ののち彼は、イライジャ・ムハマットの下でブラック・モスレムきっての白人を敵対視する煽動家となる。やがて組織に疑問を感じ、多人種共存の道を探ってメッカを巡礼、そしてあらゆる人種の真の友愛を悟って帰国。そしてアメリカ黒人の解放運動を今までになかった新しい理念によって大きく展開しようとした矢先の１９６５年２月２１日、ハーレムのオーデュボン・ボールルームでの講演中に１３発の銃弾を浴びて射殺されるまでの、壮絶な軌跡を克明に追う。原作は、マルコムＸが著わし「ＲＯＯＴＳ／ルーツ」のアレックス・ヘイリーがまとめた『マルコムＸ自伝』。Ｄ・ワシントンのパワフルな芝居とテンポの良い演出が、この長尺を一気に見せる。,/e9Pid0ZVhU3VrsQCxKdxQjSzKoY.jpg
414425,マッドバウンド 哀しき友情,14.485,2017-11-16,876,7.5,,/7cL7UgVMeP9xDSxU2NyAqeAQAbt.jpg
487670,The Death of Superman,25.252,2018-07-24,457,7.5,,/y0uxSHaSFmt6XaBJgjkeLqe7aM.jpg
69,ウォーク・ザ・ライン,19.797,2005-09-13,1963,7.5,1944年、アメリカ。12歳のジョニーは兄のジャックと共に両親の畑仕事を手伝っていた。しかし、一家の貧しい生活は一向に楽にならず、父は酒に溺れる日々だった。そんなジョニーの心のなぐさめとなったのは、兄ジャックの優しさと、ラジオから流れてくるゴスペルやカントリー音楽だった。ある時、最愛の兄が突然の事故でこの世を去ってしまう。出来のいい息子を失ったショックでますます荒れる父親とジョニーとの確執は広がっていく。そして、空軍に入隊したジョニーは実家を離れ、ドイツに駐屯する。除隊後に初恋の女性ヴィヴィアンと結婚、子供も授かった。訪問セールスの仕事の合間に友人とゴスペル・バンドを組んで音楽を楽しむジョニーだったが、家計は苦しく、徐々に夫婦の仲も冷え切っていく。 そんなある日、ジョニーは街角で偶然見かけたレコード会社で、オーディションの機会を得る。そこで空軍時代に書いた囚人の心の叫びとも言える歌を熱唱し、その実力を認められる。そして瞬く間にプロのミュージシャンとしての第一歩を踏み出すことになった。早速、同じレコード会社のジェリー・リー・ルイスやエルヴィス・プレスリーらと全米中をツアーでまわっていた時、ジョニーは少年時代からの憧れだったジューン・カーターと出会い、すぐに意気投合する。この出会いが、これからの彼らの長い運命の始まりとなるのだった……。,/mjLHb4wPJxun9oO8NRckzH7kq5i.jpg
486589,Red Shoes And The Seven Dwarfs,89.417,2019-07-25,560,7.5,,/MBiKqTsouYqAACLYNDadsjhhC0.jpg
451915,ビューティフル・ボーイ,16.193,2018-10-12,1402,7.5,,/i7gsLrNxpSf8NF5IZIrcOEfMyA3.jpg
11030,Zelig,10.291,1983-07-15,585,7.5,,/fnOZEV7DmWSM1XgmWs4EgrpSvn1.jpg
9016,トレジャー・プラネット,45.491,2002-11-26,2857,7.5,15歳の少年ジムは惑星モントレッサで母と2人暮らし。彼の父は、ジムがまだ幼い頃に家族を捨てて宇宙へと旅立ってしまった。ジムはその影響からか、トラブルばかり起こして母を困らせている。そんなある日、彼の家の近くに宇宙船が不時着。ジムは船内にいた瀕死の男を救出する。この時、男からある箱を渡されたジムは、男を追ってきた海賊の追跡を逃れ、宇宙物理学者ドップラー博士のもとへ辿り着く。そしてその箱を調べてみると、莫大な財宝が眠るという伝説の“トレジャー・プラネット”への地図が入っていた。,/zMKatZ0c0NCoKzfizaCzVUcbKMf.jpg
446893,トロールズ ミュージック★パワー,99.162,2020-03-12,1444,7.5,ポップ村で暮らす妖精のトロールズは、歌、踊り、ハグが大好き。かつてトロールズの村は王国だったが、音楽のジャンルごとに分裂していた。女王のポピーはほかのトロールズが存在することに胸を弾ませるが、ロック村のクィーン・バーブは全ての村を乗っ取ろうとしていた。ポピーたちは世界を守るため冒険に繰り出す。,/7W0G3YECgDAfnuiHG91r8WqgIOe.jpg
9549,ライトスタッフ,14.01,1983-10-20,556,7.5,1950年代後半。宇宙計画でソ連に遅れをとったアメリカは、マーキュリー計画を実現させるべく、急遽7人のパイロットを選出。新世界へと旅立つヒーローとして、彼らの前途は約束されてはいたが、ロケットも未完成の計画は無謀といえるものであった。その一方で、初めて音速の壁を破った伝説のテスト・パイロット=チャック・イエガーは、自らの手で大空へ挑戦し続けていた。,/eqqtOVQRNL7C1N7cIvYgdtY0SJA.jpg
292011,リチャード・ジュエル,29.282,2019-12-13,1344,7.5,1996年に起こったアトランタ爆破テロにおける免罪事件を、巨匠クリント・イーストウッドが映画化した実録サスペンス。爆弾テロ事件で第一通報者から第一容疑者になった男の悲劇と、無謀弁護士による奮闘を描く。,/5Lgkm8jt4roAFPZQ52fKMhVmDaZ.jpg
9495,The Crow,23.381,1994-05-11,2571,7.5,,/wF2Tnf0bdYrzCKVbWh0mFwPJS6k.jpg
9428,ザ・ロイヤル・テネンバウムズ,14.231,2001-12-14,3148,7.5,テネンバウム家の3人の子どもたちは皆若くして成功した天才児。長男のチャスは10代で不動産売買に精通し、国際金融にも才能を発揮する。長女マーゴは12歳で劇作家デビュー。次男リッチーもまたテニスのジュニア選手権3連覇で将来を嘱望されていた。しかし、父親の過ちと裏切りにより一家は崩壊を始めてしまう。チャスは飛行機事故で妻を失い、男手ひとつで二人の息子を育て、マーゴは年上の男と結婚の末無気力な毎日を送り、次男も突然テニス界を引退、船旅に出てしまう。そんな彼らと再び家族の絆を取り戻したいと考えた父親は一計を案じるのだったが……。,/pAKi4Ywdz6mqeD0tm6GOBH3vXap.jpg
1407,エディット・ピアフ～愛の讃歌～,10.048,2007-02-14,1166,7.5,1915年、フランス・パリの貧しい家庭に生まれたエディット・ジョヴァンナ・ガション。母は路上で歌を歌い、日銭を稼ぐ毎日だった。その後、祖母が経営する娼館に預けられた彼女は、娼婦ティティーヌたちに可愛がられ束の間の安らぎを得る。やがて兵役から戻った父に引き取られると、路上で大道芸をする父の手伝いをする中で、自らも人前で歌うことを覚えるのだった。そして1935年、路上で歌を歌い日銭を稼いでいた彼女は、パリ市内の名門クラブのオーナー、ルイ・ルプレにスカウトされ大きな転機を迎えた。ルプレによってピアフと名付けられた彼女は、歌手としてデビューするや、瞬く間にスターダムへと駆け上っていくのだったが…。,/5qh9qvVO7N0iQmSXXy3DMj1u0Ex.jpg
18,フィフス・エレメント,41.233,1997-05-02,7969,7.5,1914年、ナイル河畔の地下の神殿で見つかった古代文字は火・水・土・風以外の“第5の要素”があると示す。2214年、ニューヨーク。久しぶりに地球を訪れたモンドシャワン人の宇宙船は、武器商人ゾーグとその手下マンガロワ人に撃墜される。宇宙船にあった細胞を再生すると、地球の言語が分からない美少女が生まれ、町に逃げ出す。彼女、リールーはタクシー運転手コーベンに救われ、彼女の言葉が分かる神父のもとへ向かう。,/zYZBiYLZgqkcxN03Er2tQW0Q83i.jpg
364433,Lo chiamavano Jeeg Robot,23.365,2016-02-25,2022,7.5,,/iAmZDtW9zxGNdpVN5W7diN2trsQ.jpg
38396,Così è la vita,8.152,1998-12-18,992,7.5,,/u1UzOHEzeYjUvxOk7yby7GgGidj.jpg
923,ゾンビ,18.359,1978-09-02,1353,7.5,世界各地で原因が判らぬまま死体が蘇り、生きている人間を襲って食べる現象が蔓延し次第に社会は大混乱していく。アメリカ地方テレビ局のスティーブンとフランはこの状況から都市部を脱出する事にした。友人のSWAT隊員ロジャーと同僚ピーターと共にヘリコプターで人の少ない田舎を目指すが、途中孤立したショッピングモールに立ち寄る。何でもそろっているショッピングモールは隔離して中のゾンビを駆除してしまえば安全と思われ、出入り口を閉鎖し快適な空間へ作り変えていく。そんな中、暴徒と化した暴走集団がショッピングモールに目をつけ襲撃してくる。暴動集団の無計画な襲撃をやり過ごす中、ゆっくりとだが群がるゾンビが彼ら人間を確実に取り囲んでいく。,/9kGESwH451kRgm1h6Q0svAVK60N.jpg
